=== GBA Test Suite Runner ===
ROM:  tests/assets/roms/suite.gba
BIOS: tests/assets/roms/gba_bios.bin
Booting...
TMR write reload t=1249 val=0000 apply=1250
TMR write control t=1249 val=0000 apply=1250 width=4 addr=04000102
TMR apply reload t=1250 val=0000
TMR apply control t=1250 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1250 counter=0000
TMR write control t=1405047 val=0000 apply=1405048 width=2 addr=04000102
TMR apply control t=1405048 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1405048 counter=0000
TMR write reload t=1405223 val=FB1A apply=1405224
TMR apply reload t=1405224 val=FB1A
TMR write control t=1600379 val=0080 apply=1600380 width=2 addr=04000102
TMR apply control t=1600380 old=0000 new=0080 running=0 counter=0000 next=18446744073709551615
TMR enabled t=1600380 counter=FB1A reload=FB1A offset=0 next=1601635
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146488411 counter=FFFE ctrl=00C3 pending=0000 apply=146488413
TMR write control t=146488411 val=0000 apply=146488413 width=2 addr=04000102
TMR apply control t=146488413 old=00C3 new=0000 running=1 counter=FFFE next=146490369
TMR disabled t=146488413 counter=FFFE
TMR write reload t=146488497 val=FFF0 apply=146488498
TMR write control t=146488497 val=00C3 apply=146488498 width=4 addr=04000102
TMR apply reload t=146488498 val=FFF0
TMR apply control t=146488498 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146488498 counter=FFF0 reload=FFF0 offset=178 next=146504705
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488501 delta=88 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488509 delta=96 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488517 delta=104 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488525 delta=112 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488533 delta=120 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146488541 delta=128 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146504705 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146504705 fire=146504709
IRQ fire mask=0008 cyc=146504710 ie=0008 ime=0001
CPU enter IRQ cyc=146504710 pc=03000734 cpsr=0000001F return=03000738
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146504796 counter=FFF0 ctrl=00C3 pending=0000 apply=146504798
TMR write control t=146504796 val=0000 apply=146504798 width=2 addr=04000102
TMR apply control t=146504798 old=00C3 new=0000 running=1 counter=FFF0 next=146521089
TMR disabled t=146504798 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146504839 delta=41 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
TMR write reload t=146504850 val=FFFE apply=146504851
TMR write control t=146504850 val=00C3 apply=146504851 width=4 addr=04000102
TMR apply reload t=146504851 val=FFFE
TMR apply control t=146504851 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146504851 counter=FFFE reload=FFFE offset=147 next=146506753
TMR overflow t=0 cyc=146506753 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146506753 fire=146506757
IRQ fire mask=0008 cyc=146506757 ie=0008 ime=0001
CPU enter IRQ cyc=146506757 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146506843 counter=FFFE ctrl=00C3 pending=0000 apply=146506845
TMR write control t=146506843 val=0000 apply=146506845 width=2 addr=04000102
TMR apply control t=146506845 old=00C3 new=0000 running=1 counter=FFFE next=146508801
TMR disabled t=146506845 counter=FFFE
TMR write reload t=146506929 val=FFF0 apply=146506930
TMR write control t=146506929 val=00C3 apply=146506930 width=4 addr=04000102
TMR apply reload t=146506930 val=FFF0
TMR apply control t=146506930 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146506930 counter=FFF0 reload=FFF0 offset=178 next=146523137
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146506948 delta=103 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146506971 delta=126 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146506994 delta=149 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146507017 delta=172 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146507040 delta=195 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146507063 delta=218 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146523137 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146523137 fire=146523141
IRQ fire mask=0008 cyc=146523141 ie=0008 ime=0001
CPU enter IRQ cyc=146523141 pc=030007C0 cpsr=0000001F return=030007C4
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146523227 counter=FFF0 ctrl=00C3 pending=0000 apply=146523229
TMR write control t=146523227 val=0000 apply=146523229 width=2 addr=04000102
TMR apply control t=146523229 old=00C3 new=0000 running=1 counter=FFF0 next=146539521
TMR disabled t=146523229 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146523285 delta=56 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
CPU STRH instr=E1C300B0 rd=0 rn=3 base=030000B0 addr=030000B0 val=00000000 pre=1 up=1 imm=1 wb=0
INFO write addr=030000B0 width=2 value=00000000 -> suite=3 test=22 sub=0 info=030000AC
TMR write reload t=146523343 val=FFFE apply=146523344
TMR write control t=146523343 val=00C3 apply=146523344 width=4 addr=04000102
TMR apply reload t=146523344 val=FFFE
TMR apply control t=146523344 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146523344 counter=FFFE reload=FFFE offset=208 next=146525185
TMR overflow t=0 cyc=146525185 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146525185 fire=146525189
IRQ fire mask=0008 cyc=146525189 ie=0008 ime=0001
CPU enter IRQ cyc=146525189 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146525275 counter=FFFE ctrl=00C3 pending=0000 apply=146525277
TMR write control t=146525275 val=0000 apply=146525277 width=2 addr=04000102
TMR apply control t=146525277 old=00C3 new=0000 running=1 counter=FFFE next=146527233
TMR disabled t=146525277 counter=FFFE
TMR write reload t=146525361 val=FFF0 apply=146525362
TMR write control t=146525361 val=00C3 apply=146525362 width=4 addr=04000102
TMR apply reload t=146525362 val=FFF0
TMR apply control t=146525362 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146525362 counter=FFF0 reload=FFF0 offset=178 next=146541569
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525365 delta=88 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525373 delta=96 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525381 delta=104 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525389 delta=112 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525397 delta=120 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146525405 delta=128 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146541569 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146541569 fire=146541573
IRQ fire mask=0008 cyc=146541574 ie=0008 ime=0001
CPU enter IRQ cyc=146541574 pc=03000734 cpsr=0000001F return=03000738
TMR overflow t=0 cyc=146557953 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146557953 fire=146557957
IRQ fire mask=0008 cyc=146557957 ie=0008 ime=0001
CPU enter IRQ cyc=146557957 pc=03000734 cpsr=0000001F return=03000738
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146558043 counter=FFF0 ctrl=00C3 pending=0000 apply=146558045
TMR write control t=146558043 val=0000 apply=146558045 width=2 addr=04000102
TMR apply control t=146558045 old=00C3 new=0000 running=1 counter=FFF0 next=146574337
TMR disabled t=146558045 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146558086 delta=41 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
TMR write reload t=146558097 val=FFFE apply=146558098
TMR write control t=146558097 val=00C3 apply=146558098 width=4 addr=04000102
TMR apply reload t=146558098 val=FFFE
TMR apply control t=146558098 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146558098 counter=FFFE reload=FFFE offset=146 next=146560001
TMR overflow t=0 cyc=146560001 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146560001 fire=146560005
IRQ fire mask=0008 cyc=146560005 ie=0008 ime=0001
CPU enter IRQ cyc=146560005 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146560091 counter=FFFE ctrl=00C3 pending=0000 apply=146560093
TMR write control t=146560091 val=0000 apply=146560093 width=2 addr=04000102
TMR apply control t=146560093 old=00C3 new=0000 running=1 counter=FFFE next=146562049
TMR disabled t=146560093 counter=FFFE
TMR write reload t=146560177 val=FFF0 apply=146560178
TMR write control t=146560177 val=00C3 apply=146560178 width=4 addr=04000102
TMR apply reload t=146560178 val=FFF0
TMR apply control t=146560178 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146560178 counter=FFF0 reload=FFF0 offset=178 next=146576385
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560196 delta=103 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560219 delta=126 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560242 delta=149 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560265 delta=172 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560288 delta=195 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146560311 delta=218 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146576385 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146576385 fire=146576389
IRQ fire mask=0008 cyc=146576389 ie=0008 ime=0001
CPU enter IRQ cyc=146576389 pc=030007C0 cpsr=0000001F return=030007C4
TMR overflow t=0 cyc=146592769 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146592769 fire=146592773
IRQ fire mask=0008 cyc=146592773 ie=0008 ime=0001
CPU enter IRQ cyc=146592773 pc=0300077C cpsr=0000001F return=03000780
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146592859 counter=FFF0 ctrl=00C3 pending=0000 apply=146592861
TMR write control t=146592859 val=0000 apply=146592861 width=2 addr=04000102
TMR apply control t=146592861 old=00C3 new=0000 running=1 counter=FFF0 next=146609153
TMR disabled t=146592861 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146592913 delta=52 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
CPU STRH instr=E1C300B0 rd=0 rn=3 base=030000B0 addr=030000B0 val=00000000 pre=1 up=1 imm=1 wb=0
INFO write addr=030000B0 width=2 value=00000000 -> suite=3 test=22 sub=0 info=030000AC
TMR write reload t=146592971 val=FFFE apply=146592972
TMR write control t=146592971 val=00C3 apply=146592972 width=4 addr=04000102
TMR apply reload t=146592972 val=FFFE
TMR apply control t=146592972 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146592972 counter=FFFE reload=FFFE offset=204 next=146594817
TMR overflow t=0 cyc=146594817 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146594817 fire=146594821
IRQ fire mask=0008 cyc=146594821 ie=0008 ime=0001
CPU enter IRQ cyc=146594821 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146594907 counter=FFFE ctrl=00C3 pending=0000 apply=146594909
TMR write control t=146594907 val=0000 apply=146594909 width=2 addr=04000102
TMR apply control t=146594909 old=00C3 new=0000 running=1 counter=FFFE next=146596865
TMR disabled t=146594909 counter=FFFE
TMR write reload t=146594993 val=FFF0 apply=146594994
TMR write control t=146594993 val=00C3 apply=146594994 width=4 addr=04000102
TMR apply reload t=146594994 val=FFF0
TMR apply control t=146594994 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146594994 counter=FFF0 reload=FFF0 offset=178 next=146611201
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146594997 delta=88 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146595005 delta=96 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146595013 delta=104 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146595021 delta=112 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146595029 delta=120 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146595037 delta=128 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146611201 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146611201 fire=146611205
IRQ fire mask=0008 cyc=146611206 ie=0008 ime=0001
CPU enter IRQ cyc=146611206 pc=03000734 cpsr=0000001F return=03000738
TMR overflow t=0 cyc=146627585 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146627585 fire=146627589
IRQ fire mask=0008 cyc=146627589 ie=0008 ime=0001
CPU enter IRQ cyc=146627589 pc=03000734 cpsr=0000001F return=03000738
TMR overflow t=0 cyc=146643969 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146643969 fire=146643973
IRQ fire mask=0008 cyc=146643973 ie=0008 ime=0001
CPU enter IRQ cyc=146643973 pc=03000738 cpsr=0000001F return=0300073C
TMR overflow t=0 cyc=146660353 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146660353 fire=146660357
IRQ fire mask=0008 cyc=146660359 ie=0008 ime=0001
CPU enter IRQ cyc=146660359 pc=0300072C cpsr=0000001F return=03000730
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146660445 counter=FFF0 ctrl=00C3 pending=0000 apply=146660447
TMR write control t=146660445 val=0000 apply=146660447 width=2 addr=04000102
TMR apply control t=146660447 old=00C3 new=0000 running=1 counter=FFF0 next=146676737
TMR disabled t=146660447 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146660484 delta=37 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
TMR write reload t=146660495 val=FFFE apply=146660496
TMR write control t=146660495 val=00C3 apply=146660496 width=4 addr=04000102
TMR apply reload t=146660496 val=FFFE
TMR apply control t=146660496 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146660496 counter=FFFE reload=FFFE offset=144 next=146662401
TMR overflow t=0 cyc=146662401 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146662401 fire=146662405
IRQ fire mask=0008 cyc=146662405 ie=0008 ime=0001
CPU enter IRQ cyc=146662405 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146662491 counter=FFFE ctrl=00C3 pending=0000 apply=146662493
TMR write control t=146662491 val=0000 apply=146662493 width=2 addr=04000102
TMR apply control t=146662493 old=00C3 new=0000 running=1 counter=FFFE next=146664449
TMR disabled t=146662493 counter=FFFE
TMR write reload t=146662577 val=FFF0 apply=146662578
TMR write control t=146662577 val=00C3 apply=146662578 width=4 addr=04000102
TMR apply reload t=146662578 val=FFF0
TMR apply control t=146662578 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146662578 counter=FFF0 reload=FFF0 offset=178 next=146678785
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662596 delta=103 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662619 delta=126 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662642 delta=149 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662665 delta=172 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662688 delta=195 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146662711 delta=218 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR overflow t=0 cyc=146678785 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146678785 fire=146678789
IRQ fire mask=0008 cyc=146678789 ie=0008 ime=0001
CPU enter IRQ cyc=146678789 pc=030007C0 cpsr=0000001F return=030007C4
TMR overflow t=0 cyc=146695169 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146695169 fire=146695173
IRQ fire mask=0008 cyc=146695173 ie=0008 ime=0001
CPU enter IRQ cyc=146695173 pc=0300077C cpsr=0000001F return=03000780
TMR overflow t=0 cyc=146711553 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146711553 fire=146711557
IRQ fire mask=0008 cyc=146711557 ie=0008 ime=0001
CPU enter IRQ cyc=146711557 pc=0300078C cpsr=0000001F return=03000790
TMR overflow t=0 cyc=146727937 cnt=0000 reload=FFF0 ctl=00C3
IRQ delay mask=0008 at=146727937 fire=146727941
IRQ fire mask=0008 cyc=146727941 ie=0008 ime=0001
CPU enter IRQ cyc=146727941 pc=0300079C cpsr=0000001F return=030007A0
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146728027 counter=FFF0 ctrl=00C3 pending=0000 apply=146728029
TMR write control t=146728027 val=0000 apply=146728029 width=2 addr=04000102
TMR apply control t=146728029 old=00C3 new=0000 running=1 counter=FFF0 next=146744321
TMR disabled t=146728029 counter=FFF0
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146728073 delta=44 lo=FFF0 hi=0000 ctrl=0000 pending=0000 pending_valid=0 apply=18446744073709551615 running=0
CPU STRH instr=E1C300B0 rd=0 rn=3 base=030000B0 addr=030000B0 val=00000000 pre=1 up=1 imm=1 wb=0
INFO write addr=030000B0 width=2 value=00000000 -> suite=3 test=22 sub=0 info=030000AC
TMR write reload t=146728156 val=FFFE apply=146728157
TMR write control t=146728156 val=00C3 apply=146728157 width=4 addr=04000102
TMR apply reload t=146728157 val=FFFE
TMR apply control t=146728157 old=0000 new=00C3 running=0 counter=FFF0 next=18446744073709551615
TMR enabled t=146728157 counter=FFFE reload=FFFE offset=221 next=146729985
TMR overflow t=0 cyc=146729985 cnt=0000 reload=FFFE ctl=00C3
IRQ delay mask=0008 at=146729985 fire=146729989
IRQ fire mask=0008 cyc=146729989 ie=0008 ime=0001
CPU enter IRQ cyc=146729989 pc=00000348 cpsr=2000001F return=0000034C
TMR disable write suite=3 test=22 sub=0 info=030000AC t=146730075 counter=FFFE ctrl=00C3 pending=0000 apply=146730077
TMR write control t=146730075 val=0000 apply=146730077 width=2 addr=04000102
TMR apply control t=146730077 old=00C3 new=0000 running=1 counter=FFFE next=146732033
TMR disabled t=146730077 counter=FFFE
TMR write reload t=146730166 val=FFF0 apply=146730167
TMR write control t=146730166 val=00C3 apply=146730167 width=4 addr=04000102
TMR apply reload t=146730167 val=FFF0
TMR apply control t=146730167 old=0000 new=00C3 running=0 counter=FFFE next=18446744073709551615
TMR enabled t=146730167 counter=FFF0 reload=FFF0 offset=183 next=146746369
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146730170 delta=93 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146730178 delta=101 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146730186 delta=109 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
TMR read32 after disable suite=3 test=22 sub=0 info=030000AC t=146730194 delta=117 lo=FFF0 hi=00C3 ctrl=00C3 pending=00C3 pending_valid=0 apply=18446744073709551615 running=1
